epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.41465455293655396,0.2928510308265686,0.08003334701061249,0.6746987700462341,NA,NA,NA,NA
1,0.5445091128349304,0.2803555428981781,0.07319049537181854,0.4534136652946472,NA,NA,NA,NA
2,0.4106254577636719,0.2690102458000183,0.08312904089689255,0.7115461826324463,NA,NA,NA,NA
3,0.49912726879119873,0.2529711425304413,0.08009009808301926,0.5640562176704407,NA,NA,NA,NA
